Date,GDP,Unemployment_Rate,Inflation_Rate,Interest_Rate
2022-03-02,16068.805,5.1,2.71,1.21
2022-03-03,16068.805,5.1,2.69,1.21
2022-03-04,16068.805,5.1,2.67,1.21
2022-03-07,16068.805,5.1,2.77,1.21
2022-03-08,16068.805,5.1,2.9,1.21
2022-03-09,16068.805,5.1,2.84,1.21
2022-03-10,16068.805,5.1,2.86,1.21
2022-03-11,16068.805,5.1,2.94,1.21
2022-03-14,16068.805,5.1,2.93,1.21
2022-03-15,16068.805,5.1,2.84,1.21
2022-03-16,16068.805,5.1,2.8,1.21
2022-03-17,16068.805,5.1,2.91,1.21
2022-03-18,16068.805,5.1,2.86,1.21
2022-03-21,16068.805,5.1,2.9,1.21
2022-03-22,16068.805,5.1,2.91,1.21
2022-03-23,16068.805,5.1,2.94,1.21
2022-03-24,16068.805,5.1,2.92,1.21
2022-03-25,16068.805,5.1,2.95,1.21
2022-03-28,16068.805,5.1,2.95,1.21
2022-03-29,16068.805,5.1,2.86,1.21
2022-03-30,16068.805,5.1,2.86,1.21
2022-03-31,16068.805,5.1,2.84,1.21
2022-04-01,25805.791,3.7,2.8,0.33
2022-04-04,16068.805,5.1,2.8,1.21
2022-04-05,16068.805,5.1,2.84,1.21
2022-04-06,16068.805,5.1,2.83,1.21
2022-04-07,16068.805,5.1,2.82,1.21
2022-04-08,16068.805,5.1,2.87,1.21
2022-04-11,16068.805,5.1,2.91,1.21
2022-04-12,16068.805,5.1,2.86,1.21
2022-04-13,16068.805,5.1,2.8,1.21
2022-04-14,16068.805,5.1,2.89,1.21
2022-04-15,16068.805,5.1,2.19,1.21
2022-04-18,16068.805,5.1,2.92,1.21
2022-04-19,16068.805,5.1,2.93,1.21
2022-04-20,16068.805,5.1,2.92,1.21
2022-04-21,16068.805,5.1,3.02,1.21
2022-04-22,16068.805,5.1,2.98,1.21
2022-04-25,16068.805,5.1,2.91,1.21
2022-04-26,16068.805,5.1,2.85,1.21
2022-04-27,16068.805,5.1,2.88,1.21
2022-04-28,16068.805,5.1,2.97,1.21
2022-04-29,16068.805,5.1,2.88,1.21
2022-05-01,16068.805,3.6,2.19,0.77
2022-05-02,16068.805,5.1,2.81,1.21
2022-05-03,16068.805,5.1,2.83,1.21
2022-05-04,16068.805,5.1,2.86,1.21
2022-05-05,16068.805,5.1,2.87,1.21
2022-05-06,16068.805,5.1,2.86,1.21
2022-05-09,16068.805,5.1,2.75,1.21
2022-05-10,16068.805,5.1,2.65,1.21
2022-05-11,16068.805,5.1,2.7,1.21
2022-05-12,16068.805,5.1,2.59,1.21
2022-05-13,16068.805,5.1,2.69,1.21
2022-05-16,16068.805,5.1,2.68,1.21
2022-05-17,16068.805,5.1,2.71,1.21
2022-05-18,16068.805,5.1,2.72,1.21
2022-05-19,16068.805,5.1,2.59,1.21
2022-05-20,16068.805,5.1,2.55,1.21
2022-05-23,16068.805,5.1,2.6,1.21
2022-05-24,16068.805,5.1,2.55,1.21
2022-05-25,16068.805,5.1,2.56,1.21
2022-05-26,16068.805,5.1,2.62,1.21
2022-05-27,16068.805,5.1,2.63,1.21
2022-05-30,16068.805,5.1,2.19,1.21
2022-05-31,16068.805,5.1,2.64,1.21
2022-06-01,16068.805,3.6,2.65,1.21
2022-06-02,16068.805,5.1,2.66,1.21
2022-06-03,16068.805,5.1,2.74,1.21
2022-06-06,16068.805,5.1,2.76,1.21
2022-06-07,16068.805,5.1,2.73,1.21
2022-06-08,16068.805,5.1,2.75,1.21
2022-06-09,16068.805,5.1,2.75,1.21
2022-06-10,16068.805,5.1,2.76,1.21
2022-06-13,16068.805,5.1,2.74,1.21
2022-06-14,16068.805,5.1,2.6,1.21
2022-06-15,16068.805,5.1,2.7,1.21
2022-06-16,16068.805,5.1,2.62,1.21
2022-06-17,16068.805,5.1,2.58,1.21
2022-06-20,16068.805,5.1,2.19,1.21
2022-06-21,16068.805,5.1,2.61,1.21
2022-06-22,16068.805,5.1,2.54,1.21
2022-06-23,16068.805,5.1,2.5,1.21
2022-06-24,16068.805,5.1,2.56,1.21
2022-06-27,16068.805,5.1,2.55,1.21
2022-06-28,16068.805,5.1,2.48,1.21
2022-06-29,16068.805,5.1,2.36,1.21
2022-06-30,16068.805,5.1,2.33,1.21
2022-07-01,26272.011,3.5,2.34,1.68
2022-07-04,16068.805,5.1,2.19,1.21
2022-07-05,16068.805,5.1,2.3,1.21
2022-07-06,16068.805,5.1,2.29,1.21
2022-07-07,16068.805,5.1,2.33,1.21
2022-07-08,16068.805,5.1,2.37,1.21
2022-07-11,16068.805,5.1,2.32,1.21
2022-07-12,16068.805,5.1,2.32,1.21
2022-07-13,16068.805,5.1,2.31,1.21
2022-07-14,16068.805,5.1,2.34,1.21
2022-07-15,16068.805,5.1,2.36,1.21
2022-07-18,16068.805,5.1,2.37,1.21
2022-07-19,16068.805,5.1,2.39,1.21
2022-07-20,16068.805,5.1,2.38,1.21
2022-07-21,16068.805,5.1,2.33,1.21
2022-07-22,16068.805,5.1,2.34,1.21
2022-07-25,16068.805,5.1,2.36,1.21
2022-07-26,16068.805,5.1,2.36,1.21
2022-07-27,16068.805,5.1,2.42,1.21
2022-07-28,16068.805,5.1,2.48,1.21
2022-07-29,16068.805,5.1,2.53,1.21
2022-08-01,16068.805,3.6,2.51,2.33
2022-08-02,16068.805,5.1,2.48,1.21
2022-08-03,16068.805,5.1,2.5,1.21
2022-08-04,16068.805,5.1,2.46,1.21
2022-08-05,16068.805,5.1,2.46,1.21
2022-08-08,16068.805,5.1,2.48,1.21
2022-08-09,16068.805,5.1,2.47,1.21
2022-08-10,16068.805,5.1,2.43,1.21
2022-08-11,16068.805,5.1,2.47,1.21
2022-08-12,16068.805,5.1,2.47,1.21
2022-08-15,16068.805,5.1,2.44,1.21
2022-08-16,16068.805,5.1,2.44,1.21
2022-08-17,16068.805,5.1,2.46,1.21
2022-08-18,16068.805,5.1,2.52,1.21
2022-08-19,16068.805,5.1,2.55,1.21
2022-08-22,16068.805,5.1,2.57,1.21
2022-08-23,16068.805,5.1,2.58,1.21
2022-08-24,16068.805,5.1,2.62,1.21
2022-08-25,16068.805,5.1,2.6,1.21
2022-08-26,16068.805,5.1,2.57,1.21
2022-08-29,16068.805,5.1,2.58,1.21
2022-08-30,16068.805,5.1,2.55,1.21
2022-08-31,16068.805,5.1,2.48,1.21
2022-09-01,16068.805,3.5,2.45,2.56
2022-09-02,16068.805,5.1,2.47,1.21
2022-09-05,16068.805,5.1,2.19,1.21
2022-09-06,16068.805,5.1,2.48,1.21
2022-09-07,16068.805,5.1,2.45,1.21
2022-09-08,16068.805,5.1,2.41,1.21
2022-09-09,16068.805,5.1,2.42,1.21
2022-09-12,16068.805,5.1,2.42,1.21
2022-09-13,16068.805,5.1,2.44,1.21
2022-09-14,16068.805,5.1,2.46,1.21
2022-09-15,16068.805,5.1,2.43,1.21
2022-09-16,16068.805,5.1,2.38,1.21
2022-09-19,16068.805,5.1,2.34,1.21
2022-09-20,16068.805,5.1,2.4,1.21
2022-09-21,16068.805,5.1,2.38,1.21
2022-09-22,16068.805,5.1,2.41,1.21
2022-09-23,16068.805,5.1,2.37,1.21
2022-09-26,16068.805,5.1,2.32,1.21
2022-09-27,16068.805,5.1,2.33,1.21
2022-09-28,16068.805,5.1,2.33,1.21
2022-09-29,16068.805,5.1,2.19,1.21
2022-09-30,16068.805,5.1,2.15,1.21
2022-10-01,26734.277,3.6,2.19,3.08
2022-10-03,16068.805,5.1,2.24,1.21
2022-10-04,16068.805,5.1,2.24,1.21
2022-10-05,16068.805,5.1,2.22,1.21
2022-10-06,16068.805,5.1,2.22,1.21
2022-10-07,16068.805,5.1,2.27,1.21
2022-10-10,16068.805,5.1,2.19,1.21
2022-10-11,16068.805,5.1,2.31,1.21
2022-10-12,16068.805,5.1,2.29,1.21
2022-10-13,16068.805,5.1,2.34,1.21
2022-10-14,16068.805,5.1,2.41,1.21
2022-10-17,16068.805,5.1,2.45,1.21
2022-10-18,16068.805,5.1,2.41,1.21
2022-10-19,16068.805,5.1,2.42,1.21
2022-10-20,16068.805,5.1,2.51,1.21
2022-10-21,16068.805,5.1,2.52,1.21
2022-10-24,16068.805,5.1,2.59,1.21
2022-10-25,16068.805,5.1,2.51,1.21
2022-10-26,16068.805,5.1,2.44,1.21
2022-10-27,16068.805,5.1,2.45,1.21
2022-10-28,16068.805,5.1,2.51,1.21
2022-10-31,16068.805,5.1,2.52,1.21
2022-11-01,16068.805,3.6,2.51,3.78
2022-11-02,16068.805,5.1,2.53,1.21
2022-11-03,16068.805,5.1,2.4,1.21
2022-11-04,16068.805,5.1,2.48,1.21
2022-11-07,16068.805,5.1,2.53,1.21
2022-11-08,16068.805,5.1,2.5,1.21
2022-11-09,16068.805,5.1,2.42,1.21
2022-11-10,16068.805,5.1,2.39,1.21
2022-11-11,16068.805,5.1,2.19,1.21
2022-11-14,16068.805,5.1,2.37,1.21
2022-11-15,16068.805,5.1,2.35,1.21
2022-11-16,16068.805,5.1,2.29,1.21
2022-11-17,16068.805,5.1,2.28,1.21
2022-11-18,16068.805,5.1,2.25,1.21
2022-11-21,16068.805,5.1,2.31,1.21
2022-11-22,16068.805,5.1,2.32,1.21
2022-11-23,16068.805,5.1,2.32,1.21
2022-11-24,16068.805,5.1,2.19,1.21
2022-11-25,16068.805,5.1,2.32,1.21
2022-11-28,16068.805,5.1,2.26,1.21
2022-11-29,16068.805,5.1,2.25,1.21
2022-11-30,16068.805,5.1,2.34,1.21
2022-12-01,16068.805,3.5,2.36,4.1
2022-12-02,16068.805,5.1,2.43,1.21
2022-12-05,16068.805,5.1,2.39,1.21
2022-12-06,16068.805,5.1,2.31,1.21
2022-12-07,16068.805,5.1,2.26,1.21
2022-12-08,16068.805,5.1,2.28,1.21
2022-12-09,16068.805,5.1,2.26,1.21
2022-12-12,16068.805,5.1,2.28,1.21
2022-12-13,16068.805,5.1,2.24,1.21
2022-12-14,16068.805,5.1,2.19,1.21
2022-12-15,16068.805,5.1,2.16,1.21
2022-12-16,16068.805,5.1,2.13,1.21
2022-12-19,16068.805,5.1,2.15,1.21
2022-12-20,16068.805,5.1,2.24,1.21
2022-12-21,16068.805,5.1,2.27,1.21
2022-12-22,16068.805,5.1,2.19,1.21
2022-12-23,16068.805,5.1,2.2,1.21
2022-12-26,16068.805,5.1,2.19,1.21
2022-12-27,16068.805,5.1,2.26,1.21
2022-12-28,16068.805,5.1,2.28,1.21
2022-12-29,16068.805,5.1,2.27,1.21
2022-12-30,16068.805,5.1,2.3,1.21
2023-01-01,27164.359,3.4,2.19,4.33
2023-01-02,16068.805,5.1,2.19,1.21
2023-01-03,16068.805,5.1,2.26,1.21
2023-01-04,16068.805,5.1,2.22,1.21
2023-01-05,16068.805,5.1,2.22,1.21
2023-01-06,16068.805,5.1,2.21,1.21
2023-01-09,16068.805,5.1,2.22,1.21
2023-01-10,16068.805,5.1,2.24,1.21
2023-01-11,16068.805,5.1,2.23,1.21
2023-01-12,16068.805,5.1,2.21,1.21
2023-01-13,16068.805,5.1,2.18,1.21
2023-01-16,16068.805,5.1,2.19,1.21
2023-01-17,16068.805,5.1,2.17,1.21
2023-01-18,16068.805,5.1,2.12,1.21
2023-01-19,16068.805,5.1,2.2,1.21
2023-01-20,16068.805,5.1,2.23,1.21
2023-01-23,16068.805,5.1,2.28,1.21
2023-01-24,16068.805,5.1,2.27,1.21
2023-01-25,16068.805,5.1,2.29,1.21
2023-01-26,16068.805,5.1,2.33,1.21
2023-01-27,16068.805,5.1,2.33,1.21
2023-01-30,16068.805,5.1,2.29,1.21
2023-01-31,16068.805,5.1,2.24,1.21
2023-02-01,16068.805,3.6,2.25,4.57
2023-02-02,16068.805,5.1,2.22,1.21
2023-02-03,16068.805,5.1,2.22,1.21
2023-02-06,16068.805,5.1,2.25,1.21
2023-02-07,16068.805,5.1,2.31,1.21
2023-02-08,16068.805,5.1,2.34,1.21
2023-02-09,16068.805,5.1,2.33,1.21
2023-02-10,16068.805,5.1,2.33,1.21
2023-02-13,16068.805,5.1,2.31,1.21
2023-02-14,16068.805,5.1,2.31,1.21
2023-02-15,16068.805,5.1,2.35,1.21
2023-02-16,16068.805,5.1,2.37,1.21
2023-02-17,16068.805,5.1,2.36,1.21
2023-02-20,16068.805,5.1,2.19,1.21
2023-02-21,16068.805,5.1,2.42,1.21
2023-02-22,16068.805,5.1,2.41,1.21
2023-02-23,16068.805,5.1,2.39,1.21
2023-02-24,16068.805,5.1,2.38,1.21
2023-02-27,16068.805,5.1,2.36,1.21
2023-02-28,16068.805,5.1,2.43,1.21
2023-03-01,16068.805,3.5,2.44,4.65
2023-03-02,16068.805,5.1,2.48,1.21
2023-03-03,16068.805,5.1,2.52,1.21
2023-03-06,16068.805,5.1,2.49,1.21
2023-03-07,16068.805,5.1,2.38,1.21
2023-03-08,16068.805,5.1,2.32,1.21
2023-03-09,16068.805,5.1,2.3,1.21
2023-03-10,16068.805,5.1,2.26,1.21
2023-03-13,16068.805,5.1,2.24,1.21
2023-03-14,16068.805,5.1,2.31,1.21
2023-03-15,16068.805,5.1,2.29,1.21
2023-03-16,16068.805,5.1,2.22,1.21
2023-03-17,16068.805,5.1,2.1,1.21
2023-03-20,16068.805,5.1,2.14,1.21
2023-03-21,16068.805,5.1,2.23,1.21
2023-03-22,16068.805,5.1,2.28,1.21
2023-03-23,16068.805,5.1,2.19,1.21
2023-03-24,16068.805,5.1,2.22,1.21
2023-03-27,16068.805,5.1,2.24,1.21
2023-03-28,16068.805,5.1,2.31,1.21
2023-03-29,16068.805,5.1,2.33,1.21
2023-03-30,16068.805,5.1,2.34,1.21
2023-03-31,16068.805,5.1,2.32,1.21
2023-04-01,27453.815,3.4,2.19,4.83
2023-04-03,16068.805,5.1,2.29,1.21
2023-04-04,16068.805,5.1,2.25,1.21
2023-04-05,16068.805,5.1,2.23,1.21
2023-04-06,16068.805,5.1,2.24,1.21
2023-04-07,16068.805,5.1,2.25,1.21
2023-04-10,16068.805,5.1,2.27,1.21
2023-04-11,16068.805,5.1,2.29,1.21
2023-04-12,16068.805,5.1,2.27,1.21
2023-04-13,16068.805,5.1,2.29,1.21
2023-04-14,16068.805,5.1,2.3,1.21
2023-04-17,16068.805,5.1,2.32,1.21
2023-04-18,16068.805,5.1,2.28,1.21
2023-04-19,16068.805,5.1,2.28,1.21
2023-04-20,16068.805,5.1,2.26,1.21
2023-04-21,16068.805,5.1,2.28,1.21
2023-04-24,16068.805,5.1,2.28,1.21
2023-04-25,16068.805,5.1,2.25,1.21
2023-04-26,16068.805,5.1,2.25,1.21
2023-04-27,16068.805,5.1,2.27,1.21
2023-04-28,16068.805,5.1,2.18,1.21
2023-05-01,16068.805,3.7,2.23,5.06
2023-05-02,16068.805,5.1,2.2,1.21
2023-05-03,16068.805,5.1,2.2,1.21
2023-05-04,16068.805,5.1,2.19,1.21
2023-05-05,16068.805,5.1,2.21,1.21
2023-05-08,16068.805,5.1,2.23,1.21
2023-05-09,16068.805,5.1,2.23,1.21
2023-05-10,16068.805,5.1,2.17,1.21
2023-05-11,16068.805,5.1,2.16,1.21
2023-05-12,16068.805,5.1,2.18,1.21
2023-05-15,16068.805,5.1,2.19,1.21
2023-05-16,16068.805,5.1,2.19,1.21
2023-05-17,16068.805,5.1,2.22,1.21
2023-05-18,16068.805,5.1,2.23,1.21
2023-05-19,16068.805,5.1,2.24,1.21
2023-05-22,16068.805,5.1,2.24,1.21
2023-05-23,16068.805,5.1,2.26,1.21
2023-05-24,16068.805,5.1,2.25,1.21
2023-05-25,16068.805,5.1,2.25,1.21
2023-05-26,16068.805,5.1,2.23,1.21
2023-05-29,16068.805,5.1,2.19,1.21
2023-05-30,16068.805,5.1,2.22,1.21
2023-05-31,16068.805,5.1,2.18,1.21
2023-06-01,16068.805,3.6,2.16,5.08
2023-06-02,16068.805,5.1,2.18,1.21
2023-06-05,16068.805,5.1,2.19,1.21
2023-06-06,16068.805,5.1,2.2,1.21
2023-06-07,16068.805,5.1,2.21,1.21
2023-06-08,16068.805,5.1,2.2,1.21
2023-06-09,16068.805,5.1,2.2,1.21
2023-06-12,16068.805,5.1,2.17,1.21
2023-06-13,16068.805,5.1,2.2,1.21
2023-06-14,16068.805,5.1,2.21,1.21
2023-06-15,16068.805,5.1,2.21,1.21
2023-06-16,16068.805,5.1,2.22,1.21
2023-06-19,16068.805,5.1,2.19,1.21
2023-06-20,16068.805,5.1,2.22,1.21
2023-06-21,16068.805,5.1,2.21,1.21
2023-06-22,16068.805,5.1,2.24,1.21
2023-06-23,16068.805,5.1,2.21,1.21
2023-06-26,16068.805,5.1,2.18,1.21
2023-06-27,16068.805,5.1,2.2,1.21
2023-06-28,16068.805,5.1,2.18,1.21
2023-06-29,16068.805,5.1,2.2,1.21
2023-06-30,16068.805,5.1,2.22,1.21
2023-07-01,27967.697,3.5,2.19,5.12
2023-07-03,16068.805,5.1,2.25,1.21
2023-07-04,16068.805,5.1,2.19,1.21
2023-07-05,16068.805,5.1,2.26,1.21
2023-07-06,16068.805,5.1,2.27,1.21
2023-07-07,16068.805,5.1,2.27,1.21
2023-07-10,16068.805,5.1,2.25,1.21
2023-07-11,16068.805,5.1,2.24,1.21
2023-07-12,16068.805,5.1,2.26,1.21
2023-07-13,16068.805,5.1,2.24,1.21
2023-07-14,16068.805,5.1,2.24,1.21
2023-07-17,16068.805,5.1,2.25,1.21
2023-07-18,16068.805,5.1,2.23,1.21
2023-07-19,16068.805,5.1,2.22,1.21
2023-07-20,16068.805,5.1,2.35,1.21
2023-07-21,16068.805,5.1,2.35,1.21
2023-07-24,16068.805,5.1,2.38,1.21
2023-07-25,16068.805,5.1,2.39,1.21
2023-07-26,16068.805,5.1,2.36,1.21
2023-07-27,16068.805,5.1,2.37,1.21
2023-07-28,16068.805,5.1,2.38,1.21
2023-07-31,16068.805,5.1,2.37,1.21
2023-08-01,16068.805,3.8,2.37,5.33
2023-08-02,16068.805,5.1,2.36,1.21
2023-08-03,16068.805,5.1,2.37,1.21
2023-08-04,16068.805,5.1,2.38,1.21
2023-08-07,16068.805,5.1,2.41,1.21
2023-08-08,16068.805,5.1,2.36,1.21
2023-08-09,16068.805,5.1,2.34,1.21
2023-08-10,16068.805,5.1,2.33,1.21
2023-08-11,16068.805,5.1,2.36,1.21
2023-08-14,16068.805,5.1,2.36,1.21
2023-08-15,16068.805,5.1,2.32,1.21
2023-08-16,16068.805,5.1,2.32,1.21
2023-08-17,16068.805,5.1,2.33,1.21
2023-08-18,16068.805,5.1,2.32,1.21
2023-08-21,16068.805,5.1,2.34,1.21
2023-08-22,16068.805,5.1,2.35,1.21
2023-08-23,16068.805,5.1,2.35,1.21
2023-08-24,16068.805,5.1,2.32,1.21
2023-08-25,16068.805,5.1,2.33,1.21
2023-08-28,16068.805,5.1,2.3,1.21
2023-08-29,16068.805,5.1,2.29,1.21
2023-08-30,16068.805,5.1,2.26,1.21
2023-08-31,16068.805,5.1,2.24,1.21
2023-09-01,16068.805,3.8,2.26,5.33
2023-09-04,16068.805,5.1,2.19,1.21
2023-09-05,16068.805,5.1,2.29,1.21
2023-09-06,16068.805,5.1,2.3,1.21
2023-09-07,16068.805,5.1,2.32,1.21
2023-09-08,16068.805,5.1,2.33,1.21
2023-09-11,16068.805,5.1,2.35,1.21
2023-09-12,16068.805,5.1,2.34,1.21
2023-09-13,16068.805,5.1,2.35,1.21
2023-09-14,16068.805,5.1,2.34,1.21
2023-09-15,16068.805,5.1,2.35,1.21
2023-09-18,16068.805,5.1,2.36,1.21
2023-09-19,16068.805,5.1,2.37,1.21
2023-09-20,16068.805,5.1,2.35,1.21
2023-09-21,16068.805,5.1,2.38,1.21
2023-09-22,16068.805,5.1,2.37,1.21
2023-09-25,16068.805,5.1,2.37,1.21
2023-09-26,16068.805,5.1,2.33,1.21
2023-09-27,16068.805,5.1,2.34,1.21
2023-09-28,16068.805,5.1,2.39,1.21
2023-09-29,16068.805,5.1,2.35,1.21
2023-10-01,28296.967,3.8,2.19,5.33
2023-10-02,16068.805,5.1,2.35,1.21
2023-10-03,16068.805,5.1,2.36,1.21
2023-10-04,16068.805,5.1,2.33,1.21
2023-10-05,16068.805,5.1,2.31,1.21
2023-10-06,16068.805,5.1,2.31,1.21
2023-10-09,16068.805,5.1,2.19,1.21
2023-10-10,16068.805,5.1,2.32,1.21
2023-10-11,16068.805,5.1,2.32,1.21
2023-10-12,16068.805,5.1,2.34,1.21
2023-10-13,16068.805,5.1,2.34,1.21
2023-10-16,16068.805,5.1,2.38,1.21
2023-10-17,16068.805,5.1,2.41,1.21
2023-10-18,16068.805,5.1,2.44,1.21
2023-10-19,16068.805,5.1,2.49,1.21
2023-10-20,16068.805,5.1,2.47,1.21
2023-10-23,16068.805,5.1,2.41,1.21
2023-10-24,16068.805,5.1,2.4,1.21
2023-10-25,16068.805,5.1,2.43,1.21
2023-10-26,16068.805,5.1,2.42,1.21
2023-10-27,16068.805,5.1,2.42,1.21
2023-10-30,16068.805,5.1,2.44,1.21
2023-10-31,16068.805,5.1,2.42,1.21
2023-11-01,16068.805,3.7,2.41,5.33
2023-11-02,16068.805,5.1,2.4,1.21
2023-11-03,16068.805,5.1,2.39,1.21
2023-11-06,16068.805,5.1,2.42,1.21
2023-11-07,16068.805,5.1,2.39,1.21
2023-11-08,16068.805,5.1,2.34,1.21
2023-11-09,16068.805,5.1,2.33,1.21
2023-11-10,16068.805,5.1,2.32,1.21
2023-11-13,16068.805,5.1,2.31,1.21
2023-11-14,16068.805,5.1,2.28,1.21
2023-11-15,16068.805,5.1,2.31,1.21
2023-11-16,16068.805,5.1,2.27,1.21
2023-11-17,16068.805,5.1,2.28,1.21
2023-11-20,16068.805,5.1,2.3,1.21
2023-11-21,16068.805,5.1,2.25,1.21
2023-11-22,16068.805,5.1,2.26,1.21
2023-11-23,16068.805,5.1,2.19,1.21
2023-11-24,16068.805,5.1,2.26,1.21
2023-11-27,16068.805,5.1,2.21,1.21
2023-11-28,16068.805,5.1,2.22,1.21
2023-11-29,16068.805,5.1,2.21,1.21
2023-11-30,16068.805,5.1,2.23,1.21
2023-12-01,16068.805,3.7,2.22,5.33
2023-12-04,16068.805,5.1,2.21,1.21
2023-12-05,16068.805,5.1,2.17,1.21
2023-12-06,16068.805,5.1,2.14,1.21
2023-12-07,16068.805,5.1,2.17,1.21
2023-12-08,16068.805,5.1,2.21,1.21
2023-12-11,16068.805,5.1,2.19,1.21
2023-12-12,16068.805,5.1,2.16,1.21
2023-12-13,16068.805,5.1,2.16,1.21
2023-12-14,16068.805,5.1,2.22,1.21
2023-12-15,16068.805,5.1,2.22,1.21
2023-12-18,16068.805,5.1,2.21,1.21
2023-12-19,16068.805,5.1,2.19,1.21
2023-12-20,16068.805,5.1,2.19,1.21
2023-12-21,16068.805,5.1,2.19,1.21
2023-12-22,16068.805,5.1,2.19,1.21
2023-12-25,16068.805,5.1,2.19,1.21
2023-12-26,16068.805,5.1,2.18,1.21
2023-12-27,16068.805,5.1,2.15,1.21
2023-12-28,16068.805,5.1,2.16,1.21
2023-12-29,16068.805,5.1,2.16,1.21
2024-01-01,28624.069,3.7,2.19,5.33
2024-01-02,16068.805,5.1,2.21,1.21
2024-01-03,16068.805,5.1,2.2,1.21
2024-01-04,16068.805,5.1,2.22,1.21
2024-01-05,16068.805,5.1,2.22,1.21
2024-01-08,16068.805,5.1,2.22,1.21
2024-01-09,16068.805,5.1,2.22,1.21
2024-01-10,16068.805,5.1,2.22,1.21
2024-01-11,16068.805,5.1,2.22,1.21
2024-01-12,16068.805,5.1,2.27,1.21
2024-01-15,16068.805,5.1,2.19,1.21
2024-01-16,16068.805,5.1,2.3,1.21
2024-01-17,16068.805,5.1,2.3,1.21
2024-01-18,16068.805,5.1,2.34,1.21
2024-01-19,16068.805,5.1,2.34,1.21
2024-01-22,16068.805,5.1,2.31,1.21
2024-01-23,16068.805,5.1,2.29,1.21
2024-01-24,16068.805,5.1,2.3,1.21
2024-01-25,16068.805,5.1,2.29,1.21
2024-01-26,16068.805,5.1,2.3,1.21
2024-01-29,16068.805,5.1,2.3,1.21
2024-01-30,16068.805,5.1,2.26,1.21
2024-01-31,16068.805,5.1,2.26,1.21
2024-02-01,16068.805,3.9,2.19,5.33
2024-02-02,16068.805,5.1,2.21,1.21
2024-02-05,16068.805,5.1,2.27,1.21
2024-02-06,16068.805,5.1,2.24,1.21
2024-02-07,16068.805,5.1,2.23,1.21
2024-02-08,16068.805,5.1,2.24,1.21
2024-02-09,16068.805,5.1,2.25,1.21
2024-02-12,16068.805,5.1,2.24,1.21
2024-02-13,16068.805,5.1,2.29,1.21
2024-02-14,16068.805,5.1,2.3,1.21
2024-02-15,16068.805,5.1,2.3,1.21
2024-02-16,16068.805,5.1,2.33,1.21
2024-02-19,16068.805,5.1,2.19,1.21
2024-02-20,16068.805,5.1,2.32,1.21
2024-02-21,16068.805,5.1,2.34,1.21
2024-02-22,16068.805,5.1,2.31,1.21
2024-02-23,16068.805,5.1,2.3,1.21
2024-02-26,16068.805,5.1,2.31,1.21
2024-02-27,16068.805,5.1,2.32,1.21
2024-02-28,16068.805,5.1,2.33,1.21
2024-02-29,16068.805,5.1,2.33,1.21
2024-03-01,16068.805,3.8,2.32,5.33
2024-03-04,16068.805,5.1,2.34,1.21
2024-03-05,16068.805,5.1,2.32,1.21
2024-03-06,16068.805,5.1,2.3,1.21
2024-03-07,16068.805,5.1,2.28,1.21
2024-03-08,16068.805,5.1,2.28,1.21
2024-03-11,16068.805,5.1,2.27,1.21
2024-03-12,16068.805,5.1,2.3,1.21
2024-03-13,16068.805,5.1,2.3,1.21
2024-03-14,16068.805,5.1,2.3,1.21
2024-03-15,16068.805,5.1,2.32,1.21
2024-03-18,16068.805,5.1,2.31,1.21
2024-03-19,16068.805,5.1,2.3,1.21
2024-03-20,16068.805,5.1,2.31,1.21
2024-03-21,16068.805,5.1,2.34,1.21
2024-03-22,16068.805,5.1,2.35,1.21
2024-03-25,16068.805,5.1,2.33,1.21
2024-03-26,16068.805,5.1,2.32,1.21
2024-03-27,16068.805,5.1,2.32,1.21
2024-03-28,16068.805,5.1,2.32,1.21
2024-03-29,16068.805,5.1,2.19,1.21
2024-04-01,29016.714,3.9,2.35,5.33
2024-04-02,16068.805,5.1,2.36,1.21
2024-04-03,16068.805,5.1,2.36,1.21
2024-04-04,16068.805,5.1,2.34,1.21
2024-04-05,16068.805,5.1,2.37,1.21
2024-04-08,16068.805,5.1,2.38,1.21
2024-04-09,16068.805,5.1,2.36,1.21
2024-04-10,16068.805,5.1,2.4,1.21
2024-04-11,16068.805,5.1,2.4,1.21
2024-04-12,16068.805,5.1,2.39,1.21
2024-04-15,16068.805,5.1,2.43,1.21
2024-04-16,16068.805,5.1,2.43,1.21
2024-04-17,16068.805,5.1,2.39,1.21
2024-04-18,16068.805,5.1,2.4,1.21
2024-04-19,16068.805,5.1,2.41,1.21
2024-04-22,16068.805,5.1,2.41,1.21
2024-04-23,16068.805,5.1,2.41,1.21
2024-04-24,16068.805,5.1,2.41,1.21
2024-04-25,16068.805,5.1,2.42,1.21
2024-04-26,16068.805,5.1,2.43,1.21
2024-04-29,16068.805,5.1,2.41,1.21
2024-04-30,16068.805,5.1,2.41,1.21
2024-05-01,16068.805,4.0,2.38,5.33
2024-05-02,16068.805,5.1,2.37,1.21
2024-05-03,16068.805,5.1,2.35,1.21
2024-05-06,16068.805,5.1,2.35,1.21
2024-05-07,16068.805,5.1,2.32,1.21
2024-05-08,16068.805,5.1,2.31,1.21
2024-05-09,16068.805,5.1,2.32,1.21
2024-05-10,16068.805,5.1,2.34,1.21
2024-05-13,16068.805,5.1,2.33,1.21
2024-05-14,16068.805,5.1,2.33,1.21
